2022/10/06,18:05:07,Lookup,time:,0.024669,Connect,time:,0.030497,PreXfer,time:,0.219367,StartXfer,time:,0.229865,Total,time:,0.235949
2022/10/06,18:10:08,Lookup,time:,0.004359,Connect,time:,0.010577,PreXfer,time:,0.204844,StartXfer,time:,0.218125,Total,time:,0.227377
2022/10/06,18:15:07,Lookup,time:,0.006812,Connect,time:,0.012949,PreXfer,time:,0.197402,StartXfer,time:,0.212334,Total,time:,0.223399
2022/10/06,18:20:07,Lookup,time:,0.007521,Connect,time:,0.013047,PreXfer,time:,0.225049,StartXfer,time:,0.236790,Total,time:,0.247110
2022/10/06,18:25:07,Lookup,time:,0.022706,Connect,time:,0.028430,PreXfer,time:,0.214592,StartXfer,time:,0.226607,Total,time:,0.236615
2022/10/06,18:30:07,Lookup,time:,0.002953,Connect,time:,0.008471,PreXfer,time:,0.203862,StartXfer,time:,0.217501,Total,time:,0.227783
2022/10/06,18:35:07,Lookup,time:,0.004164,Connect,time:,0.010110,PreXfer,time:,0.207061,StartXfer,time:,0.221912,Total,time:,0.234456
2022/10/06,18:40:06,Lookup,time:,0.002984,Connect,time:,0.008849,PreXfer,time:,0.209012,StartXfer,time:,0.220292,Total,time:,0.230568
2022/10/06,18:45:07,Lookup,time:,0.007403,Connect,time:,0.013894,PreXfer,time:,0.209027,StartXfer,time:,0.218977,Total,time:,0.224661
2022/10/06,18:50:07,Lookup,time:,0.035647,Connect,time:,0.041687,PreXfer,time:,0.237131,StartXfer,time:,0.247994,Total,time:,0.258549
2022/10/06,18:55:06,Lookup,time:,0.003824,Connect,time:,0.009219,PreXfer,time:,0.198575,StartXfer,time:,0.205436,Total,time:,0.215075
2022/10/06,19:00:09,Lookup,time:,0.029210,Connect,time:,0.035010,PreXfer,time:,0.261069,StartXfer,time:,0.271939,Total,time:,0.282452
2022/10/06,19:05:06,Lookup,time:,0.005324,Connect,time:,0.011209,PreXfer,time:,0.216368,StartXfer,time:,0.226544,Total,time:,0.232266
2022/10/06,19:15:07,Lookup,time:,0.005076,Connect,time:,0.010987,PreXfer,time:,0.206926,StartXfer,time:,0.221161,Total,time:,0.231207
2022/10/06,19:20:06,Lookup,time:,0.008115,Connect,time:,0.014162,PreXfer,time:,0.241508,StartXfer,time:,0.254737,Total,time:,0.266233
2022/10/06,19:25:06,Lookup,time:,0.008710,Connect,time:,0.014388,PreXfer,time:,0.215515,StartXfer,time:,0.226421,Total,time:,0.237518
2022/10/06,19:30:06,Lookup,time:,0.002649,Connect,time:,0.008585,PreXfer,time:,0.197742,StartXfer,time:,0.213821,Total,time:,0.224918
2022/10/06,19:35:06,Lookup,time:,0.002468,Connect,time:,0.008438,PreXfer,time:,0.190214,StartXfer,time:,0.203128,Total,time:,0.213800
2022/10/06,19:40:06,Lookup,time:,0.004951,Connect,time:,0.010780,PreXfer,time:,0.201741,StartXfer,time:,0.212664,Total,time:,0.218974
2022/10/06,19:50:07,Lookup,time:,0.021972,Connect,time:,0.027862,PreXfer,time:,0.233148,StartXfer,time:,0.242386,Total,time:,0.249246
2022/10/06,19:55:07,Lookup,time:,0.011235,Connect,time:,0.017191,PreXfer,time:,0.210594,StartXfer,time:,0.221858,Total,time:,0.232681
2022/10/06,20:00:10,Lookup,time:,0.007113,Connect,time:,0.012904,PreXfer,time:,0.126587,StartXfer,time:,0.136666,Total,time:,0.144314
2022/10/06,20:05:07,Lookup,time:,0.006633,Connect,time:,0.013114,PreXfer,time:,0.225603,StartXfer,time:,0.241386,Total,time:,0.252283
2022/10/06,20:10:07,Lookup,time:,0.011053,Connect,time:,0.016886,PreXfer,time:,0.210656,StartXfer,time:,0.224343,Total,time:,0.237342
2022/10/06,20:15:07,Lookup,time:,0.007952,Connect,time:,0.013818,PreXfer,time:,0.202703,StartXfer,time:,0.212554,Total,time:,0.218933
2022/10/06,20:20:10,Lookup,time:,0.013082,Connect,time:,0.018969,PreXfer,time:,0.400786,StartXfer,time:,0.412169,Total,time:,0.425696
2022/10/06,20:25:08,Lookup,time:,0.009714,Connect,time:,0.016527,PreXfer,time:,0.432809,StartXfer,time:,0.449202,Total,time:,0.463456
2022/10/06,20:35:06,Lookup,time:,0.123472,Connect,time:,0.129698,PreXfer,time:,0.269802,StartXfer,time:,0.283397,Total,time:,0.294975
2022/10/06,20:40:06,Lookup,time:,0.001866,Connect,time:,0.007456,PreXfer,time:,0.121398,StartXfer,time:,0.133981,Total,time:,0.142294
2022/10/06,20:45:06,Lookup,time:,0.021264,Connect,time:,0.027147,PreXfer,time:,0.140130,StartXfer,time:,0.154464,Total,time:,0.164502
2022/10/06,20:50:06,Lookup,time:,0.002539,Connect,time:,0.008705,PreXfer,time:,0.134965,StartXfer,time:,0.147297,Total,time:,0.158390
2022/10/06,20:55:06,Lookup,time:,0.004369,Connect,time:,0.010401,PreXfer,time:,0.157880,StartXfer,time:,0.169235,Total,time:,0.180230
2022/10/06,21:00:06,Lookup,time:,0.001991,Connect,time:,0.007655,PreXfer,time:,0.135112,StartXfer,time:,0.146647,Total,time:,0.157284
2022/10/06,21:05:06,Lookup,time:,0.006215,Connect,time:,0.012223,PreXfer,time:,0.136084,StartXfer,time:,0.146425,Total,time:,0.152302
2022/10/06,21:10:06,Lookup,time:,0.002054,Connect,time:,0.008190,PreXfer,time:,0.125080,StartXfer,time:,0.136969,Total,time:,0.148452
2022/10/06,21:15:06,Lookup,time:,0.004824,Connect,time:,0.010896,PreXfer,time:,0.142402,StartXfer,time:,0.153778,Total,time:,0.160028
2022/10/06,21:20:06,Lookup,time:,0.022827,Connect,time:,0.029626,PreXfer,time:,0.162617,StartXfer,time:,0.178789,Total,time:,0.189736
2022/10/06,21:25:07,Lookup,time:,0.123510,Connect,time:,0.130755,PreXfer,time:,0.243466,StartXfer,time:,0.255681,Total,time:,0.266464
2022/10/06,21:30:05,Lookup,time:,0.001064,Connect,time:,0.006966,PreXfer,time:,0.135893,StartXfer,time:,0.144289,Total,time:,0.154244
2022/10/06,21:35:06,Lookup,time:,0.008897,Connect,time:,0.014668,PreXfer,time:,0.228176,StartXfer,time:,0.237497,Total,time:,0.244308
2022/10/06,21:40:06,Lookup,time:,0.001233,Connect,time:,0.007172,PreXfer,time:,0.128861,StartXfer,time:,0.144046,Total,time:,0.154569
2022/10/06,21:45:06,Lookup,time:,0.123564,Connect,time:,0.129576,PreXfer,time:,0.244097,StartXfer,time:,0.254617,Total,time:,0.264915
2022/10/06,21:50:06,Lookup,time:,0.002255,Connect,time:,0.007930,PreXfer,time:,0.141038,StartXfer,time:,0.152176,Total,time:,0.158017
2022/10/06,21:55:07,Lookup,time:,0.004729,Connect,time:,0.010515,PreXfer,time:,0.143057,StartXfer,time:,0.152423,Total,time:,0.158913
2022/10/06,22:00:08,Lookup,time:,0.022296,Connect,time:,0.028584,PreXfer,time:,0.229638,StartXfer,time:,0.242977,Total,time:,0.254451
2022/10/06,22:05:07,Lookup,time:,0.005516,Connect,time:,0.011546,PreXfer,time:,0.214497,StartXfer,time:,0.226550,Total,time:,0.237342
2022/10/06,22:10:06,Lookup,time:,0.127321,Connect,time:,0.133210,PreXfer,time:,0.323709,StartXfer,time:,0.334323,Total,time:,0.340292
